GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Java,com.thealgorithms.backtracking,KnightsTour,435,0,46,0,59,0,31,0,8,0
Java,com.thealgorithms.backtracking,KnightsTour.new Comparator() {...},11,0,0,0,2,0,2,0,2,0
Java,com.thealgorithms.backtracking,NQueens,169,0,20,0,37,0,17,0,7,0
Java,com.thealgorithms.backtracking,FloodFill,3,114,0,10,1,16,1,8,1,3
Java,com.thealgorithms.backtracking,MazeRecursion,242,91,28,16,42,20,17,9,2,2
Java,com.thealgorithms.backtracking,PowerSum,128,0,6,0,25,0,8,0,5,0
Java,com.thealgorithms.minimizinglateness,MinimizingLateness,140,0,8,0,30,0,6,0,2,0
Java,com.thealgorithms.minimizinglateness,MinimizingLateness.Schedule,21,0,0,0,8,0,1,0,1,0
Java,com.thealgorithms.datastructures.heaps,EmptyHeapException,4,0,0,0,2,0,1,0,1,0
Java,com.thealgorithms.datastructures.heaps,FibonacciHeap.HeapNode,18,44,4,0,6,14,5,4,3,4
Java,com.thealgorithms.datastructures.heaps,HeapElement,155,0,10,0,47,0,18,0,13,0
Java,com.thealgorithms.datastructures.heaps,MaxHeap,387,0,48,0,70,0,34,0,10,0
Java,com.thealgorithms.datastructures.heaps,MinPriorityQueue,362,0,36,0,68,0,28,0,10,0
Java,com.thealgorithms.datastructures.heaps,MinHeap,389,0,48,0,70,0,34,0,10,0
Java,com.thealgorithms.datastructures.heaps,FibonacciHeap,354,273,35,23,88,67,31,20,10,12
Java,com.thealgorithms.datastructures.heaps,GenericHeap,229,0,14,0,48,0,19,0,12,0
Java,com.thealgorithms.dynamicprogramming,PalindromicPartitioning,192,0,24,0,30,0,15,0,3,0
Java,com.thealgorithms.dynamicprogramming,LongestIncreasingSubsequence,217,0,26,0,53,0,19,0,6,0
Java,com.thealgorithms.dynamicprogramming,Knapsack,143,0,14,0,18,0,10,0,3,0
Java,com.thealgorithms.dynamicprogramming,LevenshteinDistance,154,0,18,0,26,0,13,0,4,0
Java,com.thealgorithms.dynamicprogramming,CountFriendsPairing,55,0,6,0,9,0,5,0,2,0
Java,com.thealgorithms.dynamicprogramming,SubsetSum,196,0,32,0,20,0,20,0,4,0
Java,com.thealgorithms.dynamicprogramming,MemoizationTechniqueKnapsack,169,0,14,0,23,0,12,0,5,0
Java,com.thealgorithms.dynamicprogramming,MinimumPathSum,302,0,10,0,26,0,11,0,6,0
Java,com.thealgorithms.dynamicprogramming,MatrixChainRecursiveTopDownMemoisation,155,0,12,0,23,0,10,0,4,0
Java,com.thealgorithms.dynamicprogramming,RegexMatching,519,0,102,0,94,0,57,0,6,0
Java,com.thealgorithms.dynamicprogramming,WineProblem,302,0,12,0,38,0,11,0,5,0
Java,com.thealgorithms.dynamicprogramming,MinimumSumPartition,297,0,40,0,35,0,26,0,6,0
Java,com.thealgorithms.dynamicprogramming,UniquePaths,124,0,16,0,16,0,11,0,3,0
Java,com.thealgorithms.dynamicprogramming,EditDistance,311,0,22,0,51,0,16,0,5,0
Java,com.thealgorithms.dynamicprogramming,ShortestSuperSequence,125,0,10,0,19,0,9,0,4,0
Java,com.thealgorithms.dynamicprogramming,LongestPalindromicSubsequence,138,0,8,0,31,0,8,0,4,0
Java,com.thealgorithms.dynamicprogramming,BoardPath,126,0,20,0,31,0,16,0,6,0
Java,com.thealgorithms.dynamicprogramming,LongestCommonSubsequence,267,0,30,0,38,0,19,0,4,0
Java,com.thealgorithms.dynamicprogramming,CatalanNumber,82,0,4,0,15,0,5,0,3,0
Java,com.thealgorithms.dynamicprogramming,CoinChange,197,0,18,0,29,0,14,0,5,0
Java,com.thealgorithms.dynamicprogramming,LongestValidParentheses,149,0,22,0,26,0,14,0,3,0
Java,com.thealgorithms.dynamicprogramming,DyanamicProgrammingKnapsack,144,0,12,0,18,0,10,0,4,0
Java,com.thealgorithms.dynamicprogramming,BruteForceKnapsack,102,0,8,0,15,0,8,0,4,0
Java,com.thealgorithms.dynamicprogramming,DP,105,0,12,0,15,0,9,0,3,0
Java,com.thealgorithms.dynamicprogramming,NewManShanksPrime,48,0,4,0,6,0,4,0,2,0
